ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
412,33,23796.900892186983,0.06174437242309848,1,97,7513,1379,8795
413,65,22022.2529156227,0.07001235230677295,1,146,5454,2141,7449
414,35,20914.5253505771,0.1562807062501007,1,496,5486,1428,6418
415,23,55892.887759190126,0.3227009299924248,0,9,0,0,-9
416,23,20454.82904598752,0.1961800120056991,0,26,0,0,-26
417,75,33270.06825378211,0.10295246192545379,1,1885,8108,1348,7571
418,32,28576.829279465503,0.07853700020135207,1,52,12771,1865,14584
419,56,43366.82070032626,0.017459481557750345,0,7,0,0,-7
420,64,36062.53562875695,0.08924317278336004,1,385,14257,2230,16102
421,63,22208.781921526814,0.10604079677419642,0,32,0,0,-32
422,43,27674.70623561742,0.15945624126199315,1,329,17548,2100,19319
423,56,35958.002581242436,0.3652886435694559,1,15,14228,1558,15771
424,23,50035.654224705744,0.1457807009517376,0,172,0,0,-172
425,69,21709.869070193545,0.07042455172050538,1,233,18208,1709,19684
426,29,21725.82374923917,0.020211271813361468,0,146,0,0,-146
427,25,21323.962621143128,0.09119078867660234,1,334,10517,1441,11624
428,62,22978.411493152737,0.10640758643938868,1,126,12489,1921,14284
429,35,27082.601552531145,0.20958013714438772,1,306,9281,1495,10470
430,62,20219.672280476647,0.11472807845483365,1,137,7097,1867,8827
431,31,31368.907358067256,0.10306876308285097,1,612,5288,1371,6047
432,56,79228.84635397852,0.02021436227439416,1,123,7276,1568,8721
433,22,21226.009903097096,0.14353193122865335,1,778,9930,7784,16936
434,24,21285.630384440487,0.025580893251376007,1,219,40454,1500,41735
435,65,24051.881664104316,0.28794909471405483,1,1052,9287,1644,9879
436,66,31920.615642400226,0.16412528407414176,0,80,0,0,-80
437,38,24209.303957709908,0.14085765977091683,1,765,8028,1428,8691
438,74,35042.475906035805,0.3060892544309936,1,1260,14357,2373,15470
439,28,79739.2965511865,0.06225214220244704,0,24,0,0,-24
440,61,27373.903632648326,0.049541654228075556,1,69,5478,1667,7076
441,40,27616.289322089186,0.030435583444129437,1,341,5963,1518,7140
442,32,20878.78545499688,0.5226764050788452,1,337,6709,2036,8408
443,28,22334.533516217947,0.014783542239945175,1,2165,5594,2208,5637
444,24,30988.34207272611,0.21630518404527038,0,8,0,0,-8
445,40,20781.694611286526,0.18742194080796368,1,177,6374,1752,7949
446,18,23691.75698698234,0.06752660718147878,1,718,7448,1748,8478
447,29,21807.595817796682,0.1739416159107115,1,587,15056,1498,15967
448,43,33927.73306131642,0.0690949761067672,1,1339,9556,1625,9842
449,34,23827.468078905527,0.1608523067906467,1,349,30383,2100,32134
450,19,21345.31783659565,0.17174045512612782,1,62,9222,1387,10547
451,23,23898.635625300652,0.08166225844818573,0,50,0,0,-50
452,58,22959.30255120288,0.16006264842873458,1,149,7292,2579,9722
453,25,55496.054928752026,0.007937735087332512,1,361,6743,1581,7963
454,20,20147.69489970893,0.26346099120236266,0,31,0,0,-31
455,19,96452.60148673685,0.04000384509254039,1,100,10657,1466,12023
456,49,25051.667576913012,0.10864101237531358,1,513,10385,1656,11528
457,59,21167.724125186018,0.1426331842310778,0,2,0,0,-2
458,52,32184.186032946778,0.2813353570613751,1,391,8797,1479,9885
459,26,33282.307311876226,0.14716375716905156,1,1042,34102,2013,35073
460,46,21427.153680503536,0.03939344744613375,1,308,8277,1624,9593
461,48,21656.91948181259,0.4914377396147244,0,17,0,0,-17
462,49,65761.20415221812,0.10894133113480406,1,437,23031,2125,24719
463,61,31408.53348363747,0.08663788026685441,1,381,11700,1350,12669
464,41,45430.49490226365,0.08392949840634067,1,503,8150,1465,9112
465,46,21101.099264206794,0.14137641008519186,1,612,9369,1821,10578
466,20,27532.429433980633,0.049276480551510786,1,425,6330,1562,7467
467,33,22447.065744206495,0.14727019229799163,1,500,10852,1809,12161
468,19,30002.25401700401,0.08037527681756708,1,452,6149,3411,9108
469,36,31028.49151651106,0.022717780599692917,0,26,0,0,-26
470,48,23372.787855917082,0.18554754001028265,0,39,0,0,-39
471,43,21583.99185335051,0.05916883846728632,1,310,6697,1561,7948
472,60,36032.93100453506,0.007243634381319329,1,382,5821,2059,7498
473,30,38519.126210688686,0.3269361496486336,0,49,0,0,-49
474,32,20132.720596209365,0.2662407714512296,1,1823,5706,2108,5991
475,41,22970.12001315893,0.017487972791643172,1,476,7714,1352,8590
476,31,28770.199911688575,0.02899196744121512,0,8,0,0,-8
477,65,20544.69734799852,0.14035483184810252,1,1366,25235,5715,29584
478,42,27520.27578150647,0.059246502116061334,1,114,7791,1542,9219
479,27,26553.64138138225,0.028426753194752043,1,609,6239,1443,7073
480,39,27493.342184432862,0.01084365515768857,1,299,6665,1551,7917
481,28,21562.292964093547,0.11914619972954396,1,130,7678,1661,9209
482,21,20795.724545999525,0.20165121078599413,1,859,6629,2132,7902
483,31,25149.167727983986,0.011826981756872803,0,19,0,0,-19
484,48,27887.909774226646,0.12414960612276943,0,42,0,0,-42
485,36,26095.68819489203,0.0026123236486080576,0,8,0,0,-8
486,36,35518.74371935697,0.01236723492747055,1,1033,7323,2082,8372
487,28,23471.262537434366,0.22595681746164675,1,977,6571,2163,7757
488,23,20872.8774827585,0.026948259276219935,1,1268,6777,1624,7133
489,50,26738.102700357296,0.07835958478537058,1,86,15015,1365,16294
490,32,38215.76276522195,0.1772234768813494,1,826,8924,1356,9454
491,22,25862.17741224262,0.20900788686592847,1,1080,10848,2122,11890
492,71,25458.12773005945,0.0465830530983728,1,1788,6473,2012,6697
493,62,27299.813944193324,0.30569921563682745,0,52,0,0,-52
494,44,27934.156992132717,0.07331821207466004,0,148,0,0,-148
495,33,30841.78799677572,0.020552456431312136,1,865,11895,2670,13700
496,43,33563.66283852526,0.010283423957947325,1,252,6038,1932,7718
497,30,53464.04084243255,0.024338105690878787,1,148,391895,1688,393435
498,21,36836.77666508197,0.09955987605418036,1,418,5542,1590,6714
499,25,22210.12889082108,0.04935945929662688,1,604,6486,1439,7321
500,41,22877.7139313744,0.08431441051235249,1,509,7539,2119,9149
501,69,21077.450065802495,0.03575038515623101,0,17,0,0,-17
502,60,27327.01169542532,0.10570252162782835,1,510,6345,1647,7482
503,52,22051.708702479333,0.22200781299918043,1,277,8569,1737,10029
504,43,23347.691462134237,0.003182662918496455,1,183,10010,1374,11201
505,56,26730.91086358688,0.10121329149595205,1,214,7030,1745,8561
506,65,74796.34429439652,0.2874265868441734,0,43,0,0,-43
507,29,32232.87068870896,0.20263690326274056,1,244,6843,2202,8801
508,52,145702.26511607747,0.004161196308842615,1,176,8312,1742,9878
509,21,26891.559044093116,0.004424075211612584,1,1158,5945,1964,6751
510,28,39612.66731473779,0.31159601787228264,0,98,0,0,-98
511,23,22541.241658400435,0.1962001529584042,0,79,0,0,-79
512,27,20959.768999401735,0.07194359191711786,1,1711,9755,1890,9934
513,72,20495.274118540772,0.14840173606949342,0,50,0,0,-50
514,41,41115.22017656829,0.08713631393873768,1,682,10047,2784,12149
515,52,30801.359576318675,0.27035232364593004,0,129,0,0,-129
516,61,22372.687308170745,0.052573746935888094,0,13,0,0,-13
517,72,20930.38780027273,0.1593669671251628,1,1735,5711,2005,5981
518,59,24080.939947129948,0.051878131204879815,0,177,0,0,-177
519,71,85901.69902074932,0.024574800706872776,0,11,0,0,-11
520,25,37152.04200182752,0.022293056689768293,1,131,5334,1409,6612
521,30,23174.85521905924,0.16721850448143954,1,184,5364,1854,7034
522,73,39190.02524215542,0.0425699893026671,1,1084,11193,1334,11443
523,57,26529.190420509014,0.04190766867371343,1,365,71775,1382,72792
524,56,21105.42075560384,0.061585397449430916,1,359,7201,1374,8216
525,19,33857.92230369343,0.019060628081836922,1,621,6452,1912,7743
526,25,34306.56284349041,0.029207799226478,1,1312,5637,1534,5859
527,56,21248.17728341285,0.22721503938719495,1,821,6536,2949,8664
528,28,27886.35450510287,0.013442507426981117,1,786,5939,1824,6977
529,56,30469.46491138113,0.1449135378380139,1,1371,5567,2420,6616
530,20,22962.90129806197,0.10061657993477009,1,148,5368,2589,7809
531,33,27400.669150767866,0.04714059744724286,1,258,5553,1598,6893
532,22,20546.112784755856,0.026334588662192498,1,420,5634,1788,7002
533,19,34982.37580821344,0.22553210328411769,1,2751,10860,1905,10014
534,28,66063.30579820309,0.13857761777307287,1,1082,5500,1705,6123
535,40,28098.704546569734,0.178068634282381,0,12,0,0,-12
536,43,20945.591810406964,0.27215148086033913,1,871,6904,1553,7586
537,49,28238.718301457702,0.16687880063428914,0,43,0,0,-43
538,28,40352.9576333099,0.07955692892632114,1,536,7089,2566,9119
539,19,54606.159797166416,0.03015880614915411,1,668,5393,1727,6452
540,23,32073.50777869431,0.11962176920454566,0,10,0,0,-10
541,34,43532.733882028326,0.1485654060535849,1,1044,6373,2433,7762
542,28,27825.317623803723,0.3678299302556514,1,944,9277,1447,9780
543,47,26700.172913740935,0.011719263155003566,1,418,6440,2429,8451
544,40,21384.636655017363,0.08006883738510946,1,282,8096,1691,9505
545,48,24745.469555924497,0.34453279472445075,0,4,0,0,-4
546,29,45309.65518122267,0.04551693154500363,1,401,9610,1333,10542
547,27,22638.175309023904,0.15026746479998326,1,494,6362,3141,9009
548,22,20804.008330617475,0.0036799898633180003,1,206,6277,1751,7822
549,42,20347.53386595182,0.0264799572245832,0,19,0,0,-19
550,51,22421.56941939781,0.022904580469495114,0,85,0,0,-85
551,23,28676.035210004666,0.2875661270810932,1,292,7184,1703,8595
552,47,27207.959044875428,0.24020348223645424,0,160,0,0,-160
553,30,23355.69384499593,0.1661796466922949,0,20,0,0,-20
554,29,35912.39190939997,0.14816983030015862,0,54,0,0,-54
555,21,21435.751731498633,0.1560931624001472,1,1056,5965,1403,6312
556,34,26077.621709535673,0.47250270445971865,0,43,0,0,-43
557,67,21195.475752879334,0.12398180127662835,1,346,13079,2221,14954
558,66,82492.10888452889,0.049821194007246404,0,43,0,0,-43
559,42,24716.79843357082,0.12145197738809956,1,436,5915,2100,7579
560,18,22847.179408902768,0.05621866330599871,1,61,5688,1883,7510
561,46,30094.21536578828,0.04257489791170215,1,446,5589,1999,7142
562,20,22353.46845991599,0.002288974706422408,1,138,6085,1907,7854
563,31,24232.263463367603,0.2009931366277974,1,133,8677,1768,10312
564,34,27279.602465737633,0.09340722972144593,1,212,7380,1444,8612
565,18,22674.822287960513,0.20132147735603131,1,293,9453,1520,10680
566,28,27145.844141097987,0.44224724376535485,0,27,0,0,-27
567,73,21765.030816968,0.21227934604224444,0,127,0,0,-127
568,26,22096.78197375843,0.06248362224103262,1,16,6453,1875,8312
569,31,26300.845495768426,0.045718277799805314,1,384,8678,1651,9945
570,36,22757.26547862356,0.029425159684464436,1,724,6549,1440,7265
571,18,33129.043847880326,0.08296746032173252,1,230,7496,1636,8902
572,18,23811.810079302297,0.30463132072569965,1,217,6981,1930,8694
573,45,20146.024623722373,0.3666395657912976,1,150,7320,1995,9165
574,26,24835.244338202734,0.0155873778823584,0,31,0,0,-31
575,71,20016.29821472537,0.21109691805621664,0,92,0,0,-92
576,53,30325.165396281212,0.02863291189848999,1,1206,9020,2821,10635
577,31,20225.332193230675,0.3658957126552026,0,13,0,0,-13
578,30,20066.195813498205,0.03875940195361132,0,99,0,0,-99
579,24,26835.783625791704,0.08038523528492779,1,307,13387,1385,14465
580,31,26005.578177769028,0.008088714828262355,1,408,5992,1363,6947
581,26,25141.92717128007,0.13123116920342598,0,78,0,0,-78
582,39,85424.83855421141,0.0010930191957486454,0,23,0,0,-23
583,22,25327.405537541603,0.01543899405132634,0,93,0,0,-93
584,63,29455.17987507209,0.17938058096991644,1,904,5397,1646,6139
585,37,23297.304230793023,0.13986281336194922,1,323,22212,1798,23687
586,33,20986.41580347974,0.18633862496010467,1,1151,6004,1450,6303
587,22,28309.30757866476,0.07672794809493408,1,142,11680,1695,13233
588,41,90013.61796122692,0.04194501041277628,0,8,0,0,-8
589,27,20717.23638449362,0.6534817872853972,0,1,0,0,-1
590,53,22538.08456636929,0.13322310027485068,1,1003,5651,1969,6617
591,18,23372.8182591675,0.20289120831814106,1,294,7820,1379,8905
592,23,24294.59629356946,0.12474321608650578,1,581,12172,2162,13753
593,36,30474.030863122,0.00657759539544782,1,937,6154,1356,6573
594,25,24022.931698632143,0.21902983740617388,1,1239,6187,2096,7044
595,18,22786.870102565812,0.1309973013036355,1,427,13855,1340,14768
596,21,20168.987665118388,0.10560767548979105,1,284,5673,2038,7427
597,57,25605.40820886866,0.2756198058821104,1,333,5522,1499,6688
598,42,135633.6211722566,0.10695028865865384,0,25,0,0,-25
599,30,22538.851178357665,0.4746942272118589,1,861,18799,1378,19316
600,28,32710.449545208805,0.0974788882508151,1,491,6828,1409,7746
601,73,21932.857801513215,0.12303180690702663,1,143,14591,1803,16251
602,59,23486.229362814996,0.04251886260868801,0,63,0,0,-63
603,24,28016.040737382194,0.4988961980786312,0,28,0,0,-28
604,20,21038.5936585309,0.43067484292972746,0,148,0,0,-148
605,35,26623.123864715162,0.1195383310590648,0,90,0,0,-90
606,28,26201.656798628723,0.11792972496067336,1,1040,5947,1911,6818
607,35,25241.535343180043,0.04076152141124819,1,421,6472,1791,7842
608,32,31674.56666495373,0.06925724426565015,1,721,31673,2245,33197
609,37,22302.92162482339,0.38337322663771883,0,17,0,0,-17
610,18,21440.233655094224,0.411597422444165,1,2156,11770,6549,16163
611,28,49433.840152751574,0.09613972534144247,1,447,7482,3840,10875
612,32,23863.291750237782,0.12096839669168982,0,80,0,0,-80
613,31,34054.14567585771,0.012027050838652865,1,974,5781,4333,9140
614,18,28129.607102694048,0.32164658077229097,1,905,5921,2083,7099
615,44,20030.52443484343,0.011583309289795896,0,139,0,0,-139
616,60,34265.8068918634,0.01752405453824867,1,356,13965,1468,15077
617,40,48288.28136956988,0.04231187534108138,0,8,0,0,-8
618,29,21052.390722674107,0.0006713264937205915,0,10,0,0,-10
619,52,20192.76267196879,0.24348598196849544,0,55,0,0,-55
620,22,20672.83633824787,0.006078695683150352,1,733,5475,2099,6841
621,21,20118.050743738928,0.3198524053474261,0,24,0,0,-24
622,20,29606.843549767902,0.3033112357192956,1,2121,6945,1471,6295
623,48,55906.76125562389,0.04493882406201244,1,350,9683,1683,11016
624,72,32510.39980179304,0.12906640251682877,1,518,5749,1718,6949
625,43,75547.04347268822,0.05344362889718692,1,186,6543,2103,8460
626,50,27599.655773292543,0.043314894886942734,1,43,5568,1515,7040
627,44,54965.07024082022,0.12806618830472274,1,28,16197,1729,17898
628,64,22399.25965990951,0.006425582631076623,1,128,7485,1414,8771
629,18,25219.534071211034,0.12364084779435056,1,1560,5344,1636,5420
630,18,25750.2053573987,0.047157426655322555,1,2124,9290,4782,11948
631,57,20235.107442445194,0.052895602033320256,1,1,9428,1466,10893
632,60,23992.85288150982,0.06949960658557101,1,347,7329,10252,17234
633,36,22401.33590672672,0.03545932417658547,1,312,15451,1523,16662
634,60,30143.46904058546,0.043847863593042276,0,36,0,0,-36
635,31,20368.850643501806,0.11275873364162109,1,38,9954,1420,11336
636,24,21668.53821618219,0.08729175799183958,0,25,0,0,-25
637,31,20850.07098096682,0.5159328034777012,0,81,0,0,-81
638,71,29749.92927266955,0.115661309036429,1,23,7441,1740,9158
639,43,21685.336735123074,0.028760091309441193,1,544,9424,1461,10341
640,22,22492.3318199592,0.07045764481294767,1,179,7803,4595,12219
641,22,21102.385060126748,0.04290345313205806,1,256,10376,2458,12578
642,26,20348.06791216228,0.044390011992241726,1,1612,8557,1833,8778
643,25,21259.145159827214,0.19016483946900706,0,20,0,0,-20
644,75,27666.973724000116,0.003860092487065382,1,120,7331,2241,9452
645,22,22497.56682944545,0.3270010803021961,0,30,0,0,-30
646,43,21882.60424285803,0.18366343028869817,1,1081,8852,1508,9279
647,51,24338.85591880417,0.0853022424182535,1,1375,9292,2346,10263
648,18,21256.58819067612,0.0479813526373212,1,293,18004,1444,19155
649,50,34740.495184364765,0.1010625072090253,1,344,5859,1841,7356
650,35,65304.65665084169,0.06531232324243175,1,2045,5877,8254,12086
651,56,46325.69438930371,0.1799173209991854,1,376,6631,1564,7819
652,18,29614.383974909953,0.05879020158397532,1,183,7314,2095,9226
653,22,20236.823749624433,0.09285327457249638,1,211,7447,1851,9087
654,20,22721.87877714955,0.020680799239533195,1,23,8260,1465,9702
655,19,21376.663667011388,0.042369085378531436,1,319,6071,1423,7175
656,21,22165.636326188964,0.4411473999796042,1,527,5781,2055,7309
657,26,24901.820993900026,0.18166742032157962,1,430,27466,1495,28531
658,33,60977.14757868335,0.11923374775635551,1,250,10805,1580,12135
659,30,20547.208450863272,0.2340746580095993,1,339,5819,1412,6892
660,30,28432.77321414043,0.024253602853125573,1,271,5752,2520,8001
661,50,22500.119286644538,0.09291436514537223,1,493,6316,1812,7635
662,19,26248.806264278996,0.230417139564029,1,698,6533,1642,7477
663,24,24164.79362244672,0.07430815171737999,1,519,5590,2054,7125
664,19,21641.91135687301,0.12710696577689812,1,167,9742,1540,11115
665,38,20385.64204582919,0.06234924533183073,1,671,5549,1780,6658
666,45,23499.086022201547,0.14947986719411324,1,1415,8090,1511,8186
667,48,31831.49006329659,0.14399459992173977,1,484,6422,1974,7912
668,49,22554.022986891792,0.12479219170020413,1,653,7418,1596,8361
669,28,28984.443659134413,0.006411977779203035,0,18,0,0,-18
670,42,28684.81185773968,0.022168702190773742,1,78,5268,2380,7570
671,72,20142.704715290085,0.1898667786292522,0,62,0,0,-62
672,21,42271.39577468678,0.06777927515185649,1,1367,12251,1390,12274
673,22,23328.834087745974,0.027814334236188766,1,746,7367,3026,9647
674,50,20750.12587486766,0.125900910709388,1,870,8883,2387,10400
675,55,26071.96009273459,0.16480812504893763,1,152,9080,1606,10534
676,39,34881.308258026154,0.06469748633500047,0,19,0,0,-19
677,37,29191.641399958957,0.00678633962048285,0,7,0,0,-7
678,50,24887.59048359372,0.29086170314682686,1,47,37091,1340,38384
679,23,25888.584423112763,0.006918183345091818,1,439,11906,1959,13426
680,61,24699.7987094089,0.2157810038184144,0,24,0,0,-24
681,38,26176.07818141949,0.028111077279806,1,303,9210,1588,10495
682,32,27611.688065531518,0.02936652432883297,1,310,7483,1685,8858
683,24,22347.79921573091,0.03088902909947537,1,1031,7318,1694,7981
684,51,22968.6818072005,0.23876411248946564,1,83,6085,2183,8185
685,18,46067.56379188494,0.03168434374705554,1,491,7138,2276,8923
686,30,20741.45659283494,0.09944705951445827,1,886,8760,1733,9607
687,20,24480.13906150373,0.17937566304993585,0,58,0,0,-58
688,37,25425.633132210773,0.2084551241607436,0,58,0,0,-58
689,30,33187.919922920584,0.013395736791584876,1,196,10518,1362,11684
690,48,22481.414901274125,0.05389898676356783,0,21,0,0,-21
691,55,22193.029187195305,0.09662338652354659,1,150,10910,1820,12580
